Level,IdRoot,ParentId,Ten,Ma
3,8812,246,Liên Hòa,8812
2,361,36,Nghĩa Hưng,361
3,7456,218,Tam Dị,7456
3,29389,847,Lương Hòa,29389
3,949,24,Phương Thiện,949
3,13558,352,Tiêu Động,13558
3,9610,269,Kim Sơn,9610
3,1240,35,Tân Trịnh,1240
3,7693,221,Tân An,7693
3,4345,135,Vĩnh Lạc,4345
3,31108,912,Hòn Tre,31108
3,22426,569,Cam Thuận,22426
2,723,74,Thị xã Tân Uyên,723
3,17740,428,Thanh Hưng,17740
3,1627,50,Tà Lùng,1627
1,92,NULL,Cần Thơ,92
3,10762,293,Cổ Dũng,10762
3,31213,923,Tân Lộc,31213
3,20818,513,Bình Trị,20818
3,30217,876,Long Hậu,30217
3,28204,807,Đông Thạnh,28204
3,30064,872,Mỹ An,30064
3,27886,800,Thủy Tây,27886
3,18007,431,Hưng Yên,18007
3,17356,424,Tường Sơn,17356
3,58,2,Lý Thái Tổ,58
3,22225,561,EaBar,22225
3,14740,377,Yên Mỹ,14740
3,3181,97,Mường Tùng,3181
3,1351,43,Hưng Đạo,1351
2,223,24,Hiệp Hòa,223
3,3295,99,Quài Tở,3295
3,17179,421,Quỳnh Hồng,17179
3,26533,747,Thắng Nhất,26533
3,32011,964,2,32011
3,24115,637,Krông Năng,24115
3,8461,236,Phương Thịnh,8461
3,9502,264,Trung Kênh,9502
3,29119,836,Tân Xuân,29119
2,696,70,Bù Đăng,696
3,26914,765,Phường 26,26914
3,8251,233,Hạ Giáp,8251
3,23689,626,Kon Gang,23689
3,12109,328,Cẩm Xá,12109
3,18226,439,Sơn Mai,18226
3,22474,569,Cam Phước Đông,22474
3,19180,455,Tây Trạch,19180
3,2572,76,Đông Thọ,2572
3,4897,151,Hợp Thịnh,4897
3,29653,858,Tân Long,29653
3,13363,349,Tiên Ngoại,13363
3,31804,950,Vĩnh Phước,31804
3,14215,366,Yên Định,14215
3,15205,391,Thạch Cẩm,15205
3,27706,794,Nhơn Thạnh Trung,27706
3,30862,904,Thạnh Đông B,30862
3,14944,386,Ái Thượng,14944
3,20536,506,Đại Phong,20536
3,7045,204,Hòa Bình,7045
3,4720,141,Xuân Long,4720
3,1135,33,Bản Ngò,1135
3,11260,300,Lam Sơn,11260
3,3280,99,Tỏa Tình,3280
3,9271,256,Vân Dương,9271
3,7513,218,Bắc Lũng,7513
3,32185,970,Thanh Tùng,32185
3,30019,871,An Hòa,30019
3,11414,306,Thành Tô,11414
3,9214,256,Hòa Long,9214
3,22213,561,Đức Bình Tây,22213
3,24076,637,Phú Túc,24076
3,8773,253,Lãng Công,8773
3,3631,110,Mường Cang,3631
3,29782,863,Tân An Thạnh,29782
2,509,49,Quế Sơn,509
3,28630,822,Song Bình,28630
3,21478,534,Phổ Thạnh,21478
3,8902,247,Vân Hội,8902
3,22204,560,Suối Trai,22204
3,6952,201,Quảng Phong,6952
3,23821,629,Đăk Trôi,23821
3,4573,138,Hưng Thịnh,4573
3,12889,341,Thụy Liên,12889
3,10540,288,Tứ Minh,10540
3,17587,426,Vĩnh Thành,17587
3,21814,547,Tây Thuận,21814
3,16864,417,Tây Sơn,16864
3,27469,778,Tân Thuận Tây,27469
2,362,36,Nam Trực,362
3,18220,439,Sơn Phúc,18220
3,26095,732,Suối Tre,26095
3,14161,365,Giao Thiện,14161
3,8326,234,Đồng Thịnh,8326
4,9696969696,27142,Trần Quốc Thảo,P9-2
3,17584,426,Nam Thành,17584
3,8824,253,Tam Sơn,8824
3,12205,330,Khoái Châu,12205
3,29458,848,Thạnh Hòa Sơn,29458
3,23185,599,Đức Thuận,23185
4,9696969696,27139,Hai Bà Trưng,P6-24
3,17644,427,Thượng Sơn,17644
3,22723,575,Sơn Hiệp,22723
3,28129,806,Long Sơn,28129
3,19399,464,Vĩnh Hiền,19399
3,28003,803,Lương Hòa,28003
3,10432,281,Đại Cường,10432
3,7588,219,Tân Quang,7588
3,27688,794,2,27688
3,22087,558,Phú Mỡ,22087
3,19351,461,Đông Lương,19351
3,20656,519,Quế Trung,20656
3,3337,100,Thanh Chăn,3337
3,31993,960,Định Thành,31993
3,598,21,Liên Mạc,598
3,4168,126,Sông Mã,4168
3,32026,964,Tân Thành,32026
3,13012,342,An Ninh,13012
3,21784,545,Mỹ Chánh Tây,21784
3,7159,206,Tân An,7159
3,25516,706,Tân Châu,25516
3,20041,480,Bình Thành,20041
3,15067,389,Mỹ Tân,15067
3,29038,834,Tân Lợi Thạnh,29038
3,17059,420,Tam Hợp,17059
3,9916,275,Thạch Thán,9916
3,5560,167,Phúc Chu,5560
3,604,21,Thụy Phương,604
3,3907,122,Mường Cơi,3907
2,522,51,Quảng Ngãi,522
3,28861,831,Tiên Thủy,28861
3,25228,691,Đức Hạnh,25228
3,7723,221,Lãng Sơn,7723
3,24862,675,Lát,24862
3,31681,951,Trung Bình,31681
3,19552,466,Gio Quang,19552
3,14668,376,Tân Thành,14668
3,20422,503,Cẩm Hà,20422
3,3127,94,Him Lam,3127
3,23611,622,Gào,23611
3,1903,61,Cao Trĩ,1903
3,24358,650,Tam Giang,24358
2,569,56,Cam Ranh,569
3,15010,387,Sơn Thủy,15010
3,31219,923,Trung Kiên,31219
3,19276,457,Sơn Thủy,19276
3,24359,650,Ea Puk,24359
3,28183,807,Phước Lâm,28183
3,1702,51,Quang Trung,1702
3,29299,844,Nhị Long Phú,29299
3,4072,124,Chiềng Pằn,4072
3,7705,213,Song Khê,7705
3,13984,362,Hồng Quang,13984
3,11842,316,Vĩnh An,11842
2,868,87,Thị xã Hồng Ngự,868
3,25174,683,Mỹ Lâm,25174
3,14362,370,Bắc Sơn,14362
3,29596,857,Phước Hậu,29596
3,20068,481,A Ngo,20068
3,6067,181,Hưng Đạo,6067
3,17482,425,Diễn Tân,17482
3,11341,304,Lạc Viên,11341
3,21301,529,Sơn Bao,21301
2,35,2,Quang Bình,35
3,29875,866,3,29875
3,19264,457,An Thủy,19264
3,8758,244,Tiền Châu,8758
3,22051,557,Xuân Phú,22051
3,10879,294,Thanh Hồng,10879
3,11536,311,Thuỷ Triều,11536
3,1378,44,Ngọc Động,1378
3,1579,49,Phi Hải,1579
3,772,27,Thượng Phùng,772
3,27487,778,Tân Phú,27487
2,95,11,Thị Xã Mường Lay,95
3,10057,277,Thụy Hương,10057
3,29104,835,Thạnh Phước,29104
3,28483,817,Phú Quý,28483
3,1120,33,Pà Vầy Sủ,1120
3,25165,683,Phước Cát 2,25165
3,307,8,Định Công,307
3,30337,886,An Phú,30337
3,21406,533,Đức Thắng,21406
3,20806,513,Bình Triều,20806
3,18496,444,Hương Khê,18496
3,11839,316,Việt Tiến,11839
2,127,14,Sốp Cộp,127
2,667,67,Tuy Đức,667
2,536,51,Lý Sơn,536
3,18814,447,Kỳ Tân,18814
3,26296,737,An Viễn,26296
3,1420,45,Thượng Thôn,1420
3,6721,194,Trà Cổ,6721
3,9016,250,Hoàng Kim,9016
3,26920,765,Phường 25,26920
3,11818,315,Tiên Hưng,11818
3,1621,49,Hoàng Hải,1621
3,30301,883,Mỹ Thới,30301
3,12469,336,Vũ Chính,12469
3,23554,616,Ya ly,23554
3,30436,888,Phú An,30436
3,26866,763,Phú Hữu,26866
3,18973,453,Sơn Hóa,18973
2,109,12,Phong Thổ,109
3,1267,40,Sông Hiến,1267
2,366,36,Hải Hậu,366
3,28903,833,Mỏ Cày,28903
3,8569,240,Mỹ Thuận,8569
2,431,40,Hưng Nguyên,431
3,7033,204,Kỳ Thượng,7033
3,30373,886,Đa Phước,30373
3,1426,45,Hồng Sĩ,1426
4,9696969696,27142,Kỳ Đồng,P9-3
3,1204,34,Đức Xuân,1204
3,29462,849,Định An,29462
3,18634,445,Thạch Vĩnh,18634
4,9696969696,27124,Trần Quốc Thảo,P7-5
2,725,74,Thị xã Thuận An,725
3,14374,370,Yên Bình,14374
3,9169,256,Thị Cầu,9169
3,12043,326,Tân Tiến,12043
3,24808,672,Tà Nung,24808
3,5149,155,Phong Phú,5149
3,18583,448,Thạch Châu,18583
3,2440,75,Trung Minh,2440
3,8650,238,Thượng Cửu,8650
2,219,24,Lục Ngạn,219
3,1921,61,Chu Hương,1921
3,21271,528,Nghĩa Điền,21271
3,30814,902,Hòn Nghệ,30814
2,234,25,Yên Lập,234
3,5650,168,Cổ Lũng,5650
3,30826,903,Bình Giang,30826
2,960,95,Đông Hải,960
3,32134,969,Phú Hưng,32134
3,32101,968,Khánh Bình Tây Bắc,32101
3,3389,105,Đoàn Kết,3389
3,13738,358,Mỹ Thành,13738
3,22522,571,Xuân Sơn,22522
3,29593,857,Tân Hạnh,29593
3,28066,804,Mỹ Phú,28066
3,13297,347,Hai Bà Trưng,13297
3,24871,676,Đinh Văn,24871
2,889,89,Châu Phú,889
3,15055,388,Quang Hiến,15055
3,10849,294,Thanh Khê,10849
3,18778,447,Kỳ Khang,18778
3,11671,313,Chiến Thắng,11671
2,426,40,Yên Thành,426
3,22060,557,Xuân Bình,22060
3,3904,122,Mường Thải,3904
2,218,24,Lục Nam,218
3,13810,360,Yên Thọ,13810
3,29722,860,Tân Lộc,29722
3,26185,735,Bình Lợi,26185
3,26404,740,Long An,26404
3,7282,215,Đồng Kỳ,7282
3,5737,170,Cúc Đường,5737
3,25027,679,Liên Đầm,25027
3,24763,666,Đắk Ru,24763
3,8377,235,Tam Sơn,8377
3,7405,217,Hương Lạc,7405
3,31379,933,Phú Tân,31379
3,23896,632,Thăng Hưng,23896
3,10321,280,Chuyên Mỹ,10321
3,6664,193,Hà Tu,6664
3,25045,679,Hòa Bắc,25045
3,15961,399,Hoằng Thành,15961
3,31669,946,Long Phú,31669
3,20398,503,Minh An,20398
3,18223,439,Sơn Trường,18223
3,26314,738,Bàu Hàm 2,26314
3,3775,119,Tòng Cọ,3775
3,31870,957,Vĩnh Phú Đông,31870
3,22972,595,Phan Rí Cửa,22972
3,10120,278,Cự Khê,10120
3,19219,456,Hàm Ninh,19219
2,930,93,Vị Thanh,930
3,10408,281,Trầm Lộng,10408
3,30850,904,Tân Hiệp,30850
3,9205,258,Yên Trung,9205
3,17917,429,Phúc Thọ,17917
3,27799,795,Bình Tân,27799
3,24019,635,Ia KDăm,24019
3,8071,231,Phụ Khánh,8071
3,29893,866,Hòa An,29893
3,20785,512,Thăng Phước,20785
2,16,1,Sóc Sơn,16
3,15781,398,Thiệu Phúc,15781
2,550,52,Tuy Phước,550
3,29938,869,Tân Thành A,29938
3,9541,268,Mộ Lao,9541
3,22732,575,Ba Cụm Bắc,22732
3,21076,524,Bình Thới,21076
3,28489,820,Cẩm Sơn,28489
3,9259,259,Nhân Hòa,9259
3,1453,46,Tri Phương,1453
3,6172,182,Tân Mỹ,6172
3,27247,772,Phường 1,27247
3,17923,412,Nghi Đức,17923
3,13099,343,Vũ Sơn,13099
3,17488,425,Diễn Thọ,17488
3,6733,194,Hải Tiến,6733
3,13165,343,Quang Trung,13165
3,16219,402,Thanh Lâm,16219
3,7810,223,Thắng,7810
3,9973,276,Canh Nậu,9973
3,15121,389,Minh Tiến,15121
3,23362,610,Mường Hoong,23362
3,19669,469,Triệu Ái,19669
3,3481,112,Lê Lợi,3481
3,10456,282,Mỹ Thành,10456
3,13267,344,Vũ Vinh,13267
3,26776,761,Tân Chánh Hiệp,26776
2,530,51,Sơn Tây,530
3,22660,574,Diên Xuân,22660
3,13111,343,Vũ Lễ,13111
3,32155,970,Tạ An Khương,32155
2,824,82,Gò Công Đông,824
3,4645,140,An Lương,4645
3,21355,531,Thanh An,21355
3,9001,250,Vạn Yên,9001
3,28831,831,Tam Phước,28831
3,4126,125,Mường Bon,4126
3,4744,141,Xuân Lai,4744
3,22318,563,Hòa Định Đông,22318
3,17296,423,Nghĩa Hoàn,17296
2,705,72,Tân Biên,705
3,23869,631,Ia Kla,23869
3,12916,341,Thái Dương,12916
3,8398,235,Yên Tập,8398
2,652,66,M'Đrắk,652
3,11422,306,Cát Bi,11422
3,20089,481,Hồng Thái,20089
2,493,48,Sơn Trà,493
3,7858,223,Hợp Thịnh,7858
3,6823,196,Nam Khê,6823
3,18424,443,Kim Lộc,18424
3,9505,264,Phú Hòa,9505
3,18001,431,Hưng Nguyên,18001
3,27862,799,Tân Hòa,27862
3,29503,849,Ngọc Biên,29503
3,37,2,Phúc Tân,37
3,895,29,Đông Hà,895
3,16585,407,Hải An,16585
3,27499,783,Phú Mỹ Hưng,27499
3,17941,430,Nam Anh,17941
3,3463,107,Tà Tổng,3463
3,121,4,Giang Biên,121
3,9751,272,Hát Môn,9751
3,17062,420,Châu Cường,17062
3,19723,470,Hải Hòa,19723
3,14764,380,Trường Thi,14764
3,19963,479,Thủy Vân,19963
3,18712,446,Cẩm Thăng,18712
3,26527,747,8,26527
3,28087,805,Lạc Tấn,28087
2,507,49,Thị xã Điện Bàn,507
3,29356,846,Long Thới,29356
3,6610,188,Ái Quốc,6610
3,24367,650,Cư Klông,24367
3,26632,751,Bông Trang,26632
3,32098,968,Sông Đốc,32098
3,6217,183,Bình Trung,6217
3,28726,824,Kiểng Phước,28726
3,30355,886,Phú Hội,30355
3,4102,124,Chiềng Tương,4102
3,13657,356,Trường Thi,13657
3,22868,586,Thanh Hải,22868
3,21058,524,Bình Khương,21058
3,7069,205,Mạo Khê,7069
3,31154,917,Thới Hòa,31154
3,907,29,Tả Ván,907
3,12862,341,Thụy Xuân,12862
3,13324,349,Hòa Mạc,13324
3,3565,109,Tông Qua Lìn,3565
3,24194,645,Cư A Mung,24194
2,573,56,Khánh Vĩnh,573
3,280,7,Đồng Tâm,280
3,11794,315,Toàn Thắng,11794
3,12235,330,Bình Kiều,12235
3,29954,868,An Lộc,29954
3,29572,855,Trường An,29572
3,13954,361,Nghĩa Lợi,13954
3,11173,299,An Đức,11173
3,30964,907,Định An,30964
3,3386,105,Quyết Thắng,3386
3,3094,89,Làng Giàng,3094
3,30319,884,Châu Phú A,30319
3,28096,805,Bình Lãng,28096
3,29500,850,Đôn Châu,29500
3,2959,87,Điện Quan,2959
3,15982,399,Hoằng Tân,15982
3,20353,502,Trường Xuân,20353
3,1783,52,Hưng Đạo,1783
3,7882,223,Châu Minh,7882
3,14344,369,Ninh Khánh,14344
3,4789,148,Thái Bình,4789
3,29359,846,Hùng Hòa,29359
3,28978,833,Cẩm Sơn,28978
3,17014,414,Nghĩa Thuận,17014
3,26227,736,La Ngà,26227
3,9013,250,Văn Khê,9013
3,16873,417,Nậm Càn,16873
3,24991,678,Tà Hine,24991
3,23353,610,Đắk Pék,23353
3,10072,277,Hợp Đồng,10072
3,10045,277,Thủy Xuân Tiên,10045
3,1102,33,Bản Díu,1102
3,3559,109,Pa Vây Sử,3559
3,11653,313,An Thắng,11653
3,29635,858,Long Mỹ,29635
3,15469,394,Định Tường,15469
3,18526,444,Hương Long,18526
3,21838,547,Tây Vinh,21838
3,23888,632,Ia Kly,23888
3,3155,96,Sen Thượng,3155
3,29380,847,Mỹ Chánh,29380
3,27067,768,Phường 15,27067
3,17842,429,Nghi Đồng,17842
3,29245,842,2,29245
3,15610,396,Yên Nhân,15610
3,9940,275,Phú Mãn,9940
3,3451,107,Mù Cả,3451
3,30802,902,Hòa Điền,30802
3,7012,203,Hạ Long,7012
3,25384,695,Tân Hòa,25384
3,27502,783,An Phú,27502
3,8995,250,Tam Đồng,8995
3,919,30,Minh Tân,919
3,9091,252,Yên Lập,9091
3,17005,414,Nghĩa Tiến,17005
3,19801,474,An Cựu,19801
3,7915,227,Bến Gót,7915
3,18964,453,Thuận Hóa,18964
3,787,27,Sủng Trà,787
3,274,7,Cầu Dền,274
3,14866,384,Mường Chanh,14866
3,14560,375,Yên Ninh,14560
3,190,6,Ô Chợ Dừa,190
3,9949,275,Hòa Thạch,9949
3,26959,765,Phường 19,26959
3,12826,341,Diêm Điền,12826
2,222,24,Việt Yên,222
3,6964,201,Tiến Tới,6964
3,24314,649,Ea Sin,24314
3,7840,223,Đức Thắng,7840
3,10018,277,Xuân Mai,10018
3,17731,428,Thanh Phong,17731
3,16834,417,Na Loi,16834
3,1960,62,Lãng Ngâm,1960
2,969,96,Cái Nước,969
3,20599,508,Nam Phước,20599
3,16966,419,Nghĩa Minh,16966
3,18946,452,Thượng Hóa,18946
3,22936,593,Thanh Hải,22936
4,9696969696,27154,Nguyễn Thiện Thuật,P3-1
3,6994,203,Cái Rồng,6994
3,23942,639,Nhơn Hoà,23942
3,20773,512,Phước Trà,20773
3,13579,353,Đạo Lý,13579
2,230,25,Đoan Hùng,230
3,8206,232,Chí Tiên,8206
3,29437,848,Hiệp Hòa,29437
3,3394,106,Thèn Sin,3394
3,18358,442,Xuân Trường,18358
3,25960,724,An Bình,25960
3,11644,313,Quang Hưng,11644
3,6223,183,Hòa Cư,6223
3,15814,398,Thiệu Thành,15814
3,29489,849,Hàm Tân,29489
3,10234,279,Quất Động,10234
3,9829,273,Song Phượng,9829
3,24677,663,Đắk N'Drót,24677
3,8497,237,Tiên Kiên,8497
3,7231,213,Dĩnh Kế,7231
3,10585,290,Văn Đức,10585
3,26611,750,Suối Rao,26611
3,16867,417,Mường Ải,16867
3,14929,386,Điền Hạ,14929
2,312,31,An Dương,312
3,30664,893,Long Kiến,30664
2,806,80,Cần Đước,806
3,11626,312,Hồng Thái,11626
3,9331,256,Hạp Lĩnh,9331
3,19474,465,Hướng Lộc,19474
3,30439,888,Phú Xuân,30439
3,32113,968,Khánh Hưng,32113
3,1894,61,Phúc Lộc,1894
2,101,11,Điện Biên Đông,101
3,9838,274,Minh Khai,9838
3,22282,564,Hòa Hiệp Nam,22282
3,7807,222,Quang Châu,7807
3,27274,773,Phường 5,27274
3,11104,298,Đông Kỳ,11104
3,19606,468,Cam Thủy,19606
3,24100,637,Ia HDreh,24100
3,4921,151,Độc Lập,4921
3,28501,820,Hiệp Đức,28501
3,29071,835,Châu Hưng,29071
3,19270,457,Cam Thủy,19270
3,7663,220,Tuấn Đạo,7663
3,26779,761,An Phú Đông,26779
3,14077,363,Trực Phú,14077
3,18589,445,Thạch Sơn,18589
3,8122,231,Lang Sơn,8122
3,13855,360,Yên Hồng,13855
3,5329,157,Ngọc Sơn,5329
3,24568,655,Băng A Drênh,24568
3,6835,196,Phương Nam,6835
3,24055,638,Ia Piar,24055
3,30070,872,Láng Biển,30070
3,26794,762,Linh Xuân,26794
3,21335,530,Sơn Liên,21335
3,24544,657,Ea Ktur,24544
3,22198,560,Suối Bạc,22198
3,15028,388,Lang Chánh,15028
3,18028,431,Hưng Thông,18028
3,1363,44,Thông Nông,1363
3,31178,918,Bùi Hữu Nghĩa,31178
3,30487,889,Bình Mỹ,30487
3,13993,362,Nam Hồng,13993
3,1408,45,Nà Sác,1408
2,86,10,Bảo Thắng,86
3,7378,217,Nghĩa Hòa,7378
2,155,17,Tân Lạc,155
3,9787,273,Trung Châu,9787
3,24184,645,Ea H'leo,24184
3,11968,323,Hồng Châu,11968
3,17325,423,Tân Hương,17325
3,24740,667,Quảng Tâm,24740
3,16147,401,Nga Phú,16147
3,19747,474,Phú Bình,19747
3,21610,542,An Hưng,21610
2,808,80,Châu Thành,808
3,17449,425,Diễn Hạnh,17449
3,24719,665,Đắk Hòa,24719
3,10819,294,Việt Hồng,10819
3,29197,837,Mỹ Hưng,29197
3,19444,465,Hướng Sơn,19444
3,15388,393,Vĩnh Thịnh,15388
3,19186,455,Đại Trạch,19186
3,16816,417,Mỹ Lý,16816
3,799,27,Cán Chu Phìn,799
3,28576,821,Vĩnh Kim,28576
1,66,NULL,Đắk Lắk,66
3,14602,375,Khánh Công,14602
3,16249,403,Phú Nhuận,16249
3,2386,74,Yên Lâm,2386
3,31609,944,Mỹ Thuận,31609
3,22984,595,Vĩnh Tân,22984
3,31243,924,Thạnh Thắng,31243
3,31615,945,Cù Lao Dung,31615
3,17728,428,Phong Thịnh,17728
3,13534,352,Bối Cầu,13534
3,12292,331,Phạm Ngũ Lão,12292
3,17443,425,Diễn Đồng,17443
3,82,2,Trần Hưng Đạo,82
3,15505,395,Nam Giang,15505
3,11755,315,Tiên Lãng,11755
3,24355,650,Phú Lộc,24355
2,582,58,Phan Rang-Tháp Chàm,582
2,935,93,Vị Thuỷ,935
3,29836,862,Trà Côn,29836
3,1222,35,Xuân Minh,1222
3,12562,338,Quỳnh Nguyên,12562
3,12808,340,Đông Hoàng,12808
3,22879,587,Phước Hậu,22879
3,13948,361,Nghĩa Thành,13948
3,3790,119,Nậm Lầu,3790
3,283,7,Vĩnh Tuy,283
3,29227,837,Giao Thạnh,29227
3,4687,140,Đại Lịch,4687
3,3157,96,Chung Chải,3157
2,206,22,Thị xã Quảng Yên,206
3,24349,650,Ea Tóh,24349
3,13195,344,Hồng Lý,13195
3,15124,389,Minh Sơn,15124
3,29689,859,Trung Thành Đông,29689
3,20824,513,Bình Quý,20824
3,16051,400,Thuần Lộc,16051
3,7063,204,Sơn Dương,7063
3,15280,392,Hà Bắc,15280
3,6364,185,Chiến Thắng,6364
3,18910,452,Hóa Phúc,18910
2,908,91,An Biên,908
3,17056,420,Châu Lộc,17056
3,21697,544,Ân Mỹ,21697
3,9358,260,Tri Phương,9358
3,7618,220,Thạch Sơn,7618
3,19909,478,Phú Mậu,19909
3,28889,838,Phú Mỹ,28889
3,6727,194,Bắc Sơn,6727
3,22258,564,Hoà Vinh,22258
3,20761,512,Hiệp Thuận,20761
3,4459,137,Hồ Bốn,4459
3,4435,136,Đại Phác,4435
3,4666,140,Nghĩa Sơn,4666
3,10837,294,Tiền Tiến,10837
3,22795,584,Phước Thắng,22795
3,23326,608,Ia Chim,23326
3,26413,740,Long Phước,26413
3,3973,122,Nam Phong,3973
3,3334,100,Thanh Xương,3334
3,30979,907,Vĩnh Tuy,30979
3,17956,430,Nam Giang,17956
3,9796,273,Hồng Hà,9796
3,32119,968,Khánh Hải,32119
3,20893,514,Tiên Lộc,20893
3,12541,338,An Thanh,12541
3,20014,480,Hương Vinh,20014
3,21940,549,Nhơn Lộc,21940
3,24001,634,Cư An,24001
3,2407,74,Thái Sơn,2407
3,6193,183,Thanh Lòa,6193
3,691,24,Trần Phú,691
3,3883,121,Song Pe,3883
3,15787,398,Thiệu Công,15787
3,9049,251,Văn Tiến,9049
3,14713,377,Khánh Thịnh,14713
3,5209,156,Pà Cò,5209
3,9355,260,Đại Đồng,9355
3,1392,45,Xuân Hòa,1392
3,14878,385,Phú Thanh,14878
3,22138,559,An Cư,22138
3,4900,151,Phú Minh,4900
3,23992,634,An Thành,23992
3,7342,216,Việt Ngọc,7342
3,5992,178,Mai Pha,5992
3,12970,342,Tiền Hải,12970
3,27019,767,Tân Quý,27019
3,15580,395,Xuân Yên,15580
3,28651,823,Vĩnh Bình,28651
3,967,30,Việt Lâm,967
3,7699,213,Tân Tiến,7699
3,22903,589,Phước Dinh,22903
3,22279,564,Hòa Xuân Tây,22279
3,21001,517,Tam Nghĩa,21001
3,9526,264,Minh Tân,9526
3,7408,217,Dương Đức,7408
3,12133,328,Xuân Dục,12133
3,17752,428,Thanh Đồng,17752
2,588,58,Thuận Bắc,588
3,5728,170,Vũ Chấn,5728
1,96,NULL,Cà Mau,96
3,25258,698,Long Tân,25258
3,22898,589,Phước Ninh,22898
3,328,8,Lĩnh Nam,328
3,31999,964,9,31999
3,20935,516,Trà Leng,20935
3,14974,386,Kỳ Tân,14974
3,30313,883,Mỹ Hoà Hưng,30313
3,22798,584,Phước Thành,22798
3,3664,116,Chiềng Xôm,3664
3,15244,391,Thành Vân,15244
3,9733,272,Sen Chiểu,9733
2,121,14,Bắc Yên,121
3,3037,88,Sử Pán,3037
3,23914,632,Ia O,23914
3,5449,164,Phan Đình Phùng,5449
3,23587,622,Chư HDrông,23587
3,6298,184,Xuân Mai,6298
3,9598,269,Xuân Sơn,9598
3,4492,137,Púng Luông,4492
3,11713,314,Kiến Quốc,11713
2,646,66,Ea Súp,646
3,19741,470,Hải Khê,19741
3,9109,252,Cao Đại,9109
3,7432,217,Tân Dĩnh,7432
3,25426,696,Đăng Hà,25426
3,8821,253,Nhạo Sơn,8821
3,26800,762,Linh Trung,26800
3,8212,232,Hoàng Cương,8212
3,7051,204,Dân Chủ,7051
3,2377,74,Yên Thuận,2377
3,26032,731,Trung Dũng,26032
3,23176,599,Gia An,23176
3,15139,390,Cẩm Lương,15139
3,31603,944,Mỹ Phước,31603
3,28108,806,Cần Đước,28108
3,4219,126,Mường Hung,4219
3,4549,132,Văn Tiến,4549
3,11593,312,Hồng Phong,11593
3,30211,876,Tân Dương,30211
3,11254,300,Hồng Quang,11254
3,26134,734,Phú Lập,26134
3,3655,116,Quyết Tâm,3655
3,1864,60,Bộc Bố,1864
3,15484,395,Lam Sơn,15484
3,19822,476,Điền Hương,19822
3,20866,514,Tiên Châu,20866
3,9364,260,Cảnh Hưng,9364
3,25807,720,Thanh An,25807
3,13420,350,Khả Phong,13420
3,3176,103,Vàng Đán,3176
3,29740,860,Song Phú,29740
3,22066,557,Xuân Cảnh,22066
3,4111,125,Mường Bằng,4111
3,29842,862,Hựu Thành,29842
3,31588,944,Hưng Phú,31588
3,22390,568,Vĩnh Ngọc,22390
3,6856,198,Lục Hồn,6856
3,20977,517,Tam Sơn,20977
3,20950,516,Trà Linh,20950
3,17140,421,Tân Sơn,17140
3,11365,304,Đổng Quốc Bình,11365
3,18529,444,Phú Gia,18529
3,20198,490,Hòa Khánh Nam,20198
3,12781,340,Bạch Đằng,12781
3,13732,358,Mỹ Thuận,13732
3,865,28,Lũng Hồ,865
3,26080,732,Xuân An,26080
3,12964,341,Thái Thành,12964
2,136,15,Văn Yên,136
3,24565,655,Ea Bông,24565
3,10387,281,Trung Tú,10387
3,27928,801,Mỹ Bình,27928
3,14356,369,Ninh Sơn,14356
2,886,89,An Phú,886
3,13621,353,Phú Phúc,13621
2,193,22,Hạ Long,193
3,18901,452,Quy Đạt,18901
3,23946,633,Bar Măih,23946
3,14326,369,Thanh Bình,14326
3,2533,75,Đội Bình,2533
3,19378,464,Vĩnh Trung,19378
3,11185,299,Vĩnh Hòa,11185
3,17632,427,Bài Sơn,17632
3,31945,959,Hộ Phòng,31945
3,2146,66,Kim Hỷ,2146
3,9472,263,Song Giang,9472
3,13162,343,Quang Minh,13162
3,12058,327,Nghĩa Hiệp,12058
3,29932,869,Thông Bình,29932
3,20246,492,Hòa Thuận Đông,20246
3,3862,121,Hang Chú,3862
3,23317,608,Ngọk Bay,23317
3,27601,785,Vĩnh Lộc A,27601
3,12367,332,Thủ Sỹ,12367
3,9577,269,Phú Thịnh,9577
2,351,35,Thanh Liêm,351
3,26566,748,Kim Dinh,26566
1,84,NULL,Trà Vinh,84
3,9688,271,Cam Thượng,9688
3,10651,291,Nam Hồng,10651
3,24793,672,4,24793
3,6937,201,Quảng Thịnh,6937
3,6163,182,Thành Hòa,6163
3,15358,393,Vĩnh Tiến,15358
4,9696969696,27139,Trần Quốc Thảo,P6-9
3,20278,493,An Hải Tây,20278
3,11491,311,Lưu Kỳ,11491
3,3832,120,Chiềng Ân,3832
3,15583,395,Xuân Lai,15583
3,4528,138,Nga Quán,4528
3,29968,870,Thường Thới Hậu B,29968
3,31105,911,Thổ Châu,31105
3,7531,219,Tân Sơn,7531
3,15970,380,Hoằng Đại,15970
3,5791,171,Phú Thịnh,5791
3,13294,347,Minh Khai,13294
3,4525,138,Kiên Thành,4525
3,7135,206,Đông Mai,7135
2,171,19,Đại Từ,171
3,5476,164,Trung Thành,5476
3,10108,277,Hòa Chính,10108
3,12949,341,Mỹ Lộc,12949
3,12778,340,Hồng Châu,12778
3,7384,217,Quang Thịnh,7384
2,720,74,Dầu Tiếng,720
3,12229,330,An Vĩ,12229
3,31072,910,Tân Thuận,31072
3,15421,394,Yên Trường,15421
3,15274,392,Hà Long,15274
